sample	unclassified-kra_ERR9709092_	unclassified-kra_ERR9709093_	unclassified-kra_ERR9709094_	unclassified-kra_ERR9709096_	unclassified-kra_ERR9709099_	unclassified-kra_ERR9709100_	unclassified-kra_ERR9709101_	unclassified-kra_ERR9709103_	unclassified-kra_ERR9709105_	unclassified-kra_ERR9709107_	unclassified-kra_ERR9709108_	unclassified-kra_ERR9709109_	unclassified-kra_ERR9709114_	unclassified-kra_ERR9709115_	unclassified-kra_ERR9709117_	unclassified-kra_ERR9709118_	unclassified-kra_ERR9709119_	unclassified-kra_ERR9709121_	unclassified-kra_ERR9709122_	unclassified-kra_ERR9709123_	unclassified-kra_ERR9709124_	unclassified-kra_ERR9709125_	unclassified-kra_ERR9709126_	unclassified-kra_ERR9709127_	unclassified-kra_ERR9709129_	unclassified-kra_ERR9709130_	unclassified-kra_ERR9709132_	unclassified-kra_ERR9709134_	unclassified-kra_ERR9709135_	unclassified-kra_ERR9709136_	unclassified-kra_ERR9709137_	unclassified-kra_ERR9709140_	unclassified-kra_ERR9709141_	unclassified-kra_ERR9709142_	unclassified-kra_ERR9709144_	unclassified-kra_ERR9709145_	unclassified-kra_ERR9709146_	unclassified-kra_ERR9709147_	unclassified-kra_ERR9709149_	unclassified-kra_ERR9709155_	unclassified-kra_ERR9709158_	unclassified-kra_ERR9709167_	unclassified-kra_ERR9709172_	unclassified-kra_ERR9709173_	unclassified-kra_ERR9709174_	unclassified-kra_ERR9709177_	unclassified-kra_ERR9709178_	unclassified-kra_ERR9709180_	unclassified-kra_ERR9709184_	unclassified-kra_ERR9709187_	unclassified-kra_ERR9709189_	unclassified-kra_ERR9709190_	unclassified-kra_ERR9709191_	unclassified-kra_ERR9709194_	unclassified-kra_ERR9709195_	unclassified-kra_ERR9709196_	unclassified-kra_ERR9709198_	unclassified-kra_ERR9709199_	unclassified-kra_ERR9709203_	unclassified-kra_ERR9709204_	unclassified-kra_ERR9709208_	unclassified-kra_ERR9709209_	unclassified-kra_ERR9709211_	unclassified-kra_ERR9709214_	unclassified-kra_ERR9709217_	unclassified-kra_ERR9709218_	unclassified-kra_ERR9709219_	unclassified-kra_ERR9709223_	unclassified-kra_ERR9709228_	unclassified-kra_ERR9709232_	unclassified-kra_ERR9709234_	unclassified-kra_ERR9709235_	unclassified-kra_ERR9709237_	unclassified-kra_ERR9709238_	unclassified-kra_ERR9709240_	unclassified-kra_ERR9709243_	unclassified-kra_ERR9709244_	unclassified-kra_ERR9709249_	unclassified-kra_ERR9709253_	unclassified-kra_SRR12106874_	unclassified-kra_SRR12106875_	unclassified-kra_SRR12106876_	unclassified-kra_SRR12106878_	unclassified-kra_SRR12106882_	unclassified-kra_SRR12106899_	unclassified-kra_SRR12106905_	unclassified-kra_SRR12106906_	unclassified-kra_SRR12106907_	unclassified-kra_SRR12106911_	unclassified-kra_SRR12106915_	unclassified-kra_SRR12106930_	unclassified-kra_SRR12106932_	unclassified-kra_SRR12106934_	unclassified-kra_SRR12106937_	unclassified-kra_SRR12106945_	unclassified-kra_SRR12106949_	unclassified-kra_SRR12106953_	unclassified-kra_SRR12106955_	unclassified-kra_SRR12106956_	unclassified-kra_SRR12106957_
unclassified-kra_ERR9709189_	0.18220544068350966	0.12891487264530951	0.21761386190157586	0.12064501087216364	0.2096674174033404	0.12380992607018998	0.12076194507344387	0.31472969111881766	0.1324620172928252	0.13210826986574387	0.2309137268087866	0.12319886975965166	0.11828502652632117	0.17503316256527404	0.11722083023530092	0.11662129798736899	0.18492011014502044	0.1243485273630629	0.11781489630086531	0.19351790678108385	0.16934322173896033	0.11460886925559322	0.11901681464966098	0.11505278545735463	0.15056429453504155	0.17450972473866258	0.14504318735772087	0.1479039863408384	0.1500286790917576	0.14955745194368505	0.16065657936933833	0.12728567800248114	0.14699199029276327	0.16605625734572838	0.1365818085931535	0.14348065112079728	0.20536642312468564	0.13564902042630744	0.14512647537594142	0.17969230251972723	0.12701829041853324	0.23446971505431574	0.27299701619508593	0.25032739712314855	0.23600095160808876	0.14902932175294498	0.15578081437567046	0.1728550998939714	5.0	0.1494419169142675	0.0	0.15252972554106953	0.11632668303093084	0.1736128093544555	0.1076349672001824	0.11705668510497241	0.11302042600687101	0.17777949375380775	0.11908144810657376	0.12256462118090025	0.12341214395547291	0.12359544568585301	0.12386803309631692	0.1237252189204778	0.1233159305963476	0.12360738510461727	0.12249649669611343	0.1197495597085636	0.12395000708000678	0.11585018838013553	0.12333382891706707	0.12361396216543465	0.14233548238201726	0.12350337780626083	0.12311125485904778	0.12325921076767103	0.12335827918427997	0.12365608653736432	0.12372783568766792	0.12344398490856229	0.12260001737711781	0.17188753710335541	0.12013435924552518	0.12108670150363608	0.1269484845702455	0.15699520526264754	0.15691822829732183	0.1732356015200672	0.17556484802129785	0.1581716656654715	0.12205882534475342	0.1534177647429077	0.12228021797701137	0.12324375417348754	0.12368861054348966	0.12379449348619188	0.12211564429269092	0.12323760732831393	0.12285028669341384	0.1539762524404914
unclassified-kra_ERR9709190_	0.14895404964837677	0.10608044425484814	0.19661166566900234	0.09336917092526249	0.18376333365965625	0.09393179672331567	0.09346523956378483	0.28303432754927754	0.11027916866701554	0.10811698785002657	0.20874639575851994	0.08894828344844474	0.09640504766388204	0.1465041081525431	0.09036893208376633	0.09753050471422808	0.1536261024395609	0.09399768807735727	0.08781906007732725	0.16656514269724781	0.13235817570826502	0.08936008442619665	0.09798141250458506	0.09089675004196643	0.11731149750564158	0.16306254119197222	0.1543056576766303	0.15625185377095474	0.11599959506001326	0.11691933232689619	0.13716054448300222	0.11992255289209489	0.11479059789723237	0.14088058908618473	0.12175178835174053	0.12072011979625195	0.1871089720997005	0.12145091132800884	0.11234374329293612	0.14805817236727062	0.11392771043638716	0.19919845244710943	0.2598714477550142	0.227078825202033	0.197113571261229	0.1223422343131827	0.13007584558927454	0.15492677462240456	0.32233504350796216	0.1347898064128245	0.15252972554106953	0.0	0.0842991612009522	0.16687421636967253	0.08571208765498431	0.11855838848301056	0.09827650723528929	0.1430876669866209	0.09192972740749786	0.09588207300902288	0.09614217223260463	0.09635880245641887	0.09632495135958447	0.09680709988614612	0.09544264239322303	0.09593065993233374	0.09557114964360355	0.0926399332591075	0.0962549359890873	0.08898104444469136	0.09598022217634525	0.09637328519365482	0.11624559737206501	0.09613636706603759	0.09631203455062534	0.09585917702180993	0.09624980061043262	0.09670947660754298	0.09624274973565625	0.09530745523259715	0.09572142722261484	0.1481762355126993	0.09412251623758824	0.09424288301649637	0.09983827990584303	0.13149085209762518	0.13166966171534872	0.14968856292852914	0.15173049682015316	0.13228501589092517	0.09440137253312063	0.1275634606457833	0.09426822232276541	0.09553548141870832	0.0962560249425484	0.09636498735402463	0.0942805942475394	0.09610789231116797	0.09619507010839999	0.12807349232368836
unclassified-kra_ERR9709191_	0.13369424677615227	0.06742112956041992	0.19011103768740384	0.049783204003213566	0.18546895570862496	0.0739977437110307	0.05984106901547259	0.30685455013967233	0.07259824713956878	0.0690264063885554	0.21550378195321712	0.07104941603300649	0.059917498566912086	0.1332197996669854	0.053284426056253914	0.04180878027746332	0.149001254505256	0.06997853951290808	0.05326621437550985	0.16364131354338302	0.11851334057650192	0.045883739879347275	0.03763139194221546	0.05451680256106957	0.10803298019483529	0.13329840370612708	0.10569272925485969	0.08588650914698062	0.12183960394377533	0.09160921592100152	0.11535415448429018	0.0775763134461654	0.10543891979732105	0.11539981572075142	0.04381205984886635	0.09880517823556707	0.182158351497814	0.08587791035760027	0.10547855874164913	0.13678037058001005	0.06463390413586265	0.20290036136952755	0.258530968620971	0.24075610536605663	0.19516012017080503	0.10542477419538825	0.07617106214741307	0.1274775991667942	5.0	0.1120582461543585	0.11632668303093084	0.0842991612009522	0.0	0.1478846156561186	0.05334868324734128	0.08792203445446962	0.03710746807528681	0.137309033747822	0.03497130056623746	0.03983296911490927	0.040171630685851736	0.04092989424915358	0.03998319991069964	0.040149706565675694	0.04096777388950253	0.04061649482224501	0.04057349654475606	0.03510662729304985	0.04057103038602748	0.029600937269918588	0.04056936915455013	0.04033886046504798	0.044881402845577456	0.040500321566086135	0.040705862143455236	0.04077295464753949	0.040682777154267574	0.04041577172477792	0.03993246766529479	0.03638989265386776	0.0364290247652837	0.06237083362281158	0.03739299472240996	0.031756341520375236	0.045078249891378416	0.05219096999758974	0.05236884888164287	0.06335758095856392	0.06503606782014737	0.05261597211463179	0.03935304277299072	0.05311020021804087	0.03952752789312393	0.040217012001809924	0.040458317687381305	0.04052783299659324	0.03927384069793709	0.035763360480934155	0.03578097079534087	0.05322397439287522
unclassified-kra_ERR9709194_	0.1708233378346641	0.13809741184845442	0.20910347295913106	0.12652156454035945	0.18562850083069093	0.12237762168803124	0.12466661087446439	0.28959844070349505	0.1410917842019029	0.14141659590014724	0.21538830446994917	0.11862662529834947	0.126391442719278	0.16555496905000083	0.12229609834028465	0.1336017309822426	0.17237152585210336	0.11722233465353858	0.11830774171256893	0.17850243890460932	0.15841201089348694	0.12279086969715974	0.13308172477677283	0.1236039439099921	0.13842818590643818	0.19174491440254898	0.18269906079554943	0.18759260480442583	0.13690758203551082	0.1453773491271867	0.16438156798453088	0.15178686310890013	0.13801624258440212	0.170591347976468	0.16218787190442846	0.14508272147569615	0.20441421429063616	0.15469238025855048	0.13568488124184755	0.16890059702286236	0.14888808297091682	0.21132769340249682	0.2627221567729441	0.24015351274755414	0.2109468343474972	0.14978931277765017	0.16040627240254288	0.17533732309624475	5.0	0.15989153379525392	0.1736128093544555	0.16687421636967253	0.1478846156561186	0.0	0.11293265278246309	0.1381534643300351	0.1366773023085746	0.1651592591731735	0.12962136430035953	0.1320716896537677	0.13259396871770116	0.13257596941909178	0.13359000289796602	0.1340682746830442	0.13204345315896385	0.13306178699726828	0.13206792911494064	0.12959135464665728	0.13258091952677054	0.1261166975600447	0.1329368468276636	0.13357838276882145	0.15468778264185523	0.1330137939061259	0.13308572851514933	0.13275950043151374	0.133384479302764	0.13393949861898505	0.1330969163353514	0.13271630940413365	0.13273374607098523	0.1886507755148613	0.13097606227341993	0.1330519662449609	0.13692974957054388	0.17373948893172833	0.17412240817855293	0.19005974887633048	0.19351790678108385	0.17516530070118397	0.13093016552708117	0.16656514269724781	0.130489120439488	0.13185233709477728	0.13297281857154203	0.13305239039153735	0.13106111322943353	0.13418556300876125	0.13387402002437496	0.1677125889391317
unclassified-kra_ERR9709195_	0.08544268314922925	0.03840161267249901	0.14000307540095921	0.022981969795914325	0.12419697269474486	0.0318185924630542	0.026854473047782577	0.2316443610521189	0.04196149777364471	0.03946741182977057	0.15393735225575703	0.027039125222528236	0.02931429179078192	0.0833656618733031	0.025485441416762514	0.025461959186805768	0.09486127050887302	0.030502680711457557	0.024053333443136163	0.10486628554671681	0.06815194070112782	0.02044351442582058	0.02285479727514577	0.027784652121226362	0.05897177785307341	0.1115005555094529	0.10330511167839493	0.09179191642077733	0.06437842695032196	0.05130690322686551	0.07453776759993662	0.05832101158178636	0.056255120408842875	0.07718105229048475	0.04593660695702861	0.06342844246839147	0.13906711575378355	0.05828810953960721	0.0579100019387676	0.08421469850748353	0.04900937809778196	0.14484771134827062	0.21518968045326237	0.17570350026317855	0.142464968752459	0.06360250858297228	0.06065853930837616	0.09821626266568007	0.260547542615721	0.08096602449940392	0.1076349672001824	0.08571208765498431	0.05334868324734128	0.11293265278246309	0.0	0.05477329363326966	0.022182343414783156	0.07714660522382269	0.019784901558897335	0.021543894352714216	0.021619809308601447	0.021801591882339995	0.021768894503376452	0.022070255495205592	0.021914442599865788	0.02199480341765748	0.021284384273332724	0.01975013936126068	0.022026703182548	0.0190537421809528	0.02201958046246992	0.022039796156152605	0.04365199864543037	0.0220334439616852	0.021933823741480757	0.021934065860954956	0.021993964734878343	0.02199142379246313	0.0217134073147988	0.016773594475925677	0.016519391065717096	0.07543790067013972	0.01729395955541187	0.01210099439292911	0.026289962012935035	0.058821524570836836	0.0593025650595735	0.07641494646757897	0.07877138570614042	0.059830737776641614	0.020957582073764813	0.05513983911913708	0.021050596040099553	0.021722233522901948	0.022370679009924635	0.02203069115389579	0.021107738884866854	0.015264821895734138	0.01515863957990342	0.055591378330375654
unclassified-kra_ERR9709196_	0.13451187992500238	0.08941566282329859	0.17771337266197026	0.08546639127874275	0.1495764646893239	0.08640960383095178	0.08192766471938273	0.27610736477169057	0.09159052247907126	0.09074563344612205	0.1837817057342401	0.07963763893328232	0.06124782684183926	0.1017423279685552	0.06865194763831622	0.06893553062134278	0.12617111937021822	0.07115279988472063	0.06749882373347824	0.14059269488721315	0.11677560832079274	0.0672117779168145	0.0677088779501889	0.0640912815453843	0.10816946055569762	0.1390199065035878	0.1135892321331761	0.1167386479840763	0.11440217271588232	0.10895222978434765	0.12761716877767976	0.10148464707145716	0.10585306005053002	0.12617111937021822	0.10066917605746663	0.10085601328208595	0.1683663269421797	0.10091542480777779	0.10672031319445235	0.13608129381512654	0.09813871512302311	0.18592428046779497	0.23247224339272077	0.20821654964153682	0.1841995510136397	0.11403456479305622	0.11730138796247898	0.13542100264803758	5.0	0.11611068870314747	0.11705668510497241	0.11855838848301056	0.08792203445446962	0.1381534643300351	0.05477329363326966	0.0	0.04874539841535232	0.1199465679030903	0.08410108672310204	0.08610573686143995	0.08624373591560894	0.0861820327639162	0.08672380549524282	0.08645445876896249	0.08596163856974012	0.08623713883893186	0.0855095526319043	0.08490735793901692	0.08612264642929107	0.08418731070242264	0.08655192660501929	0.08666044847746428	0.10628247951495351	0.08700699017509453	0.0863768534455403	0.08641767167709771	0.08671059862155267	0.0863447763288206	0.0867223908697737	0.08169040815993188	0.08199813617504886	0.13679194761042124	0.08165415442955984	0.07724148764403191	0.09086504928363298	0.12120323105947849	0.12126734192945648	0.13751813483057823	0.14024935555967735	0.12257649588338851	0.08543730372040155	0.11897470557393065	0.08557283080867019	0.08564598620187445	0.08642972334892804	0.08667165075311295	0.08553573648577045	0.08111142728453426	0.0809225405131337	0.11855838848301056
unclassified-kra_ERR9709198_	0.10963731305345079	0.04227418594865419	0.16909975337523422	0.02306800326628356	0.14516703708106432	0.04489657869389514	0.033082280132299094	0.2751613814558098	0.045232860070967454	0.04278557495344322	0.19010062612964007	0.04000896642477328	0.030744727400534078	0.10332002641628137	0.026448239648031422	0.018654469936792623	0.12194845993492026	0.04106933182541328	0.025557357161719935	0.13598667909614287	0.0904739311151391	0.019714223180195122	0.014922343801964732	0.028774015274492432	0.07909601478057451	0.12046497050598204	0.10419729318539633	0.08088046371983096	0.08646027357037438	0.06246769512680404	0.0919029019536203	0.06002307140588025	0.07463155874275341	0.09081241769827669	0.029766827237289455	0.07604075262600267	0.16819182194098586	0.06372357983518157	0.07560053421184479	0.10991386873410115	0.045982498031949835	0.17693701229721037	0.24553421367184874	0.20380905018619472	0.17060529104268288	0.0783116552578336	0.055847909292228354	0.10878863926141925	0.26701723236427083	0.09500825951331521	0.11302042600687101	0.09827650723528929	0.03710746807528681	0.1366773023085746	0.022182343414783156	0.04874539841535232	0.0	0.10041070954201975	0.011937808446966382	0.015394457137011838	0.015647420192882976	0.01597748510997943	0.01555860008754207	0.015575890369219973	0.016221602243222263	0.016010131049098455	0.015980038479478684	0.01239678367800052	0.01598325218816146	0.009130843136600255	0.015691188924111504	0.015769440706233852	0.02583512389869011	0.015754237585412778	0.015832047360685962	0.01613383119053418	0.015821136813419238	0.015726607014402143	0.015575341945417473	0.01180793652342502	0.011773062800439443	0.048773961525250764	0.012568469288703813	0.007119692887098133	0.02040045123446736	0.03612684585605233	0.036196614542804414	0.04974993658614957	0.05193108637023999	0.03675597036583468	0.0151827078814663	0.03575957742463779	0.015467554407622184	0.015823032732543745	0.01595381090321061	0.015662632919330156	0.015047294175965974	0.011076623567445466	0.010873090842920808	0.03597986015898166
unclassified-kra_ERR9709199_	0.12794523568861307	0.10838282660409065	0.15483192890965533	0.09400428339712075	0.13015397401150466	0.0837827223469531	0.08997234807481938	0.2322926425508592	0.1074446513697898	0.10869418093413985	0.1607426740560983	0.07540102316710834	0.09449766276334162	0.12466018233321016	0.08744670196212126	0.10535931860043943	0.12180869510922167	0.07647083857503573	0.08311077200015332	0.1249800259046274	0.10786580910016928	0.08686243474218847	0.1049284507089695	0.08831261338620951	0.09691834900626577	0.16967905458697485	0.1736232115303385	0.17600741204855033	0.08651346255550531	0.1068015608600723	0.12607951255403266	0.12866399792708183	0.09158910252147924	0.13611766023847413	0.13306298844062714	0.11029871182953555	0.17273913482145078	0.1260900220072032	0.09293740651321739	0.12556973174723232	0.12147423241992752	0.16934322173896033	0.21608735724425387	0.20472868339550943	0.16792549124249406	0.11325430429646523	0.1353169686583363	0.15571660953200592	0.2721783067438059	0.13690722243048467	0.17777949375380775	0.1430876669866209	0.137309033747822	0.1651592591731735	0.07714660522382269	0.1199465679030903	0.10041070954201975	0.0	0.09545191112988635	0.09910089995437346	0.09980509555284697	0.09969858650443983	0.1001083899050606	0.10059009145971132	0.09910257125588941	0.09965355508416299	0.09879020612082287	0.09672450278515843	0.09964377937741285	0.09341807259843081	0.10014379863325482	0.10014452543878513	0.12394474583530174	0.0999710797848605	0.09980755275326286	0.09980363092550582	0.10014044577388151	0.10018210058769836	0.10034212366934447	0.10140317791251979	0.10165841628647462	0.15615806372901725	0.10033248647797582	0.10173726404499706	0.1044895744451613	0.14064421616104308	0.1411664878999324	0.15833170364366386	0.160485051485877	0.14169714954645915	0.09778490495550515	0.13745857116735336	0.0971687088601296	0.09888755222526863	0.1000995985421179	0.10035997800840774	0.09801307056995394	0.10199602835571185	0.1021498279493751	0.13806283789327226
unclassified-kra_ERR9709203_	0.0949745823688257	0.03211641074043961	0.15414874454510608	0.012811645745721132	0.13730483699862497	0.034647971343425676	0.023435920962984722	0.2702160438224415	0.034747839911253006	0.03234796568578063	0.16976556809102747	0.029500047838521674	0.02301275107012901	0.09271562467873348	0.017230267642592913	0.0091531894769564	0.10773629025506462	0.03055049933472495	0.015552225826017754	0.11970258163656246	0.0747010320195652	0.00950149990376337	0.005512683821252961	0.019550857765059666	0.07023653703741063	0.1127051935387371	0.10714179722174239	0.0803037244809786	0.07544541261403796	0.052276350371738806	0.07866633155395304	0.051338658936037035	0.0663776658544734	0.07874404104990741	0.02302983847516406	0.06691429517215643	0.15782897958099737	0.0581231250000207	0.0670415777757786	0.09620913287897359	0.03802184875087647	0.17476720231361814	0.2288424912527469	0.1948073632063479	0.15589549697479937	0.06853036483061152	0.0470521423880249	0.10221408149785682	0.25359070319875515	0.08926491145346546	0.11908144810657376	0.09192972740749786	0.03497130056623746	0.12962136430035953	0.019784901558897335	0.08410108672310204	0.011937808446966382	0.09545191112988635	0.0	0.002445598558560163	0.0028163347753676826	0.0031306758664766936	0.002743816039043484	0.0030326272584184286	0.0032111575354792877	0.003087153551970761	0.0028436598280004092	0	0.0031036486203800374	0	0.0030122226219288254	0.003109875261705438	0.016311713195674333	0.003066593328548312	0.003162179519765498	0.0032432194297961404	0.003138739413820868	0.0031569687403547016	0.002795863015942769	0	0	0.04251033286778711	0	0	0.007978164716791396	0.028457066991557645	0.028696027330654406	0.04383219961040856	0.04608411113612418	0.02968314541455107	0.002046352689661369	0.027357422326086015	0.0020942637036996713	0.002816451829397902	0.003049286460097686	0.0032213042301760205	0.0019572275476238375	0	0	0.02762987399374739
unclassified-kra_ERR9709204_	0.09908755819214363	0.034638787471405655	0.15853448721085184	0.0152419688813345	0.1388170037843785	0.03583663778719676	0.02538292250385814	0.2766867796879487	0.03708413268068527	0.03464957323544632	0.17532605529881007	0.03065040173487401	0.02504460065847653	0.09639204005208116	0.01927290797914044	0.012331840621019007	0.11060792956190205	0.031653446299595725	0.01734906232555418	0.12383870052624106	0.07871034320556243	0.011766580629971301	0.008892835542593598	0.021766766454439226	0.07088733588981952	0.11652730066087763	0.11004549534898106	0.08505855482321698	0.07619883655394558	0.05404187549349514	0.08304857413883292	0.05402798846183318	0.06678366106747353	0.08272451145217047	0.027775445796058812	0.06902934412077016	0.16164717824495267	0.060167627152614984	0.06716544430902664	0.10002166328244289	0.04104721988670747	0.17936928373389482	0.2258947228054595	0.1992278564520379	0.15911748404758558	0.0693077665423334	0.050078453073561804	0.10482849481552334	0.26152694182177616	0.09297466175678441	0.12256462118090025	0.09588207300902288	0.03983296911490927	0.1320716896537677	0.021543894352714216	0.08610573686143995	0.015394457137011838	0.09910089995437346	0.002445598558560163	0.0	0.005886986524865035	0.006074961735818828	0.005851122065360148	0.006035180802303156	0.006178468591512009	0.006088862257520559	0.005935474453492854	0.0032571671956695943	0.006158635669734653	0.0005049807687407072	0.0059545416765634	0.006054726065795107	0.01953462467804075	0.005954940486981546	0.006113491797604233	0.006232341817504404	0.0061451646109147075	0.006072961181728988	0.005846431762171441	0.0020962322569730452	0.002061082059889378	0.04566329337637168	0.0027677106757310922	0	0.010919503871350312	0.03162752010056638	0.031942790156889646	0.047076305686519784	0.049281557094625436	0.03290488553054899	0.005308401358870259	0.030643420199296625	0.005396025040573276	0.00595515020788173	0.006142633623721526	0.00603279268628742	0.00532201601050959	0.0013387173397592534	0.0012518072150321015	0.030911851218818003
unclassified-kra_ERR9709208_	0.099296628218531	0.034494717270599204	0.15957884088711455	0.01553947190741416	0.13845039492635475	0.03563566690553688	0.02556335139267356	0.277082691726155	0.03725460989630931	0.03471269274815546	0.17476609057811665	0.030698337348984514	0.025412845670530072	0.09674818779936574	0.01967908650244097	0.012512864269002916	0.11173484960764171	0.03183614176127403	0.017494020895478968	0.12409555376162605	0.0789252969715317	0.012159395469473547	0.008985045732753199	0.022127302245421546	0.07072827465186916	0.11722272732841595	0.11046313504493817	0.08503410042311584	0.07591091575293224	0.054157243328039874	0.08302823203777628	0.05391300681060452	0.06707714686697677	0.08266165699318576	0.028066359798711388	0.06879365311543753	0.16104245426621847	0.06002343474405279	0.06744594046221714	0.10041803971459694	0.04125377646110868	0.1783962186236514	0.2274304300546871	0.19879539180962902	0.1591602738643034	0.06909839229019196	0.050540892311949706	0.10403788117484572	0.26152730176040817	0.09316750699391765	0.12341214395547291	0.09614217223260463	0.040171630685851736	0.13259396871770116	0.021619809308601447	0.08624373591560894	0.015647420192882976	0.09980509555284697	0.0028163347753676826	0.005886986524865035	0.0	0.006265943273556387	0.006140934084998005	0.006272179265550789	0.006342037333337553	0.006257072194530511	0.0060874949056940846	0.00373772191761631	0.006275715641219894	0.0010293811686347516	0.006140603593414177	0.006293718378498632	0.01978972946070699	0.006200928575813881	0.006268739180828958	0.006362925291161132	0.006280991503455052	0.00633188048718096	0.006127125784664239	0.0020821426505491856	0.0019141024225842872	0.04594269660687186	0.0027513505589084183	0	0.01107035266024044	0.03179999561832028	0.032085438486273675	0.04716258525116303	0.04946677666780454	0.03305176068309888	0.00557866365574247	0.030777045396063504	0.005610648690005692	0.006184566598565701	0.006337894412608151	0.006298160407929134	0.005508358057041535	0.001111826688324247	0.0010452145286795448	0.031096955759872293
unclassified-kra_ERR9709209_	0.09934159041833063	0.03458335189170926	0.15968390022139956	0.01579065389782791	0.13735455612944117	0.03539384625187473	0.02554696955901196	0.27745723095838737	0.03725873390938388	0.034917574512422014	0.17606481210105032	0.030380845332795024	0.02542487036701485	0.0970477537999685	0.01962434814764207	0.012803851730762802	0.11154020336108489	0.03202329168134278	0.017782341206082394	0.12399034180405329	0.07891739787081344	0.012301092525676275	0.009267721173329586	0.022222978026567405	0.07064054587648406	0.1173649992303338	0.11086924547606383	0.08552505745032804	0.07566312443575528	0.05445372900374276	0.08279973506331574	0.053859316562046754	0.06666663442088845	0.08274588025295625	0.028594772761356173	0.06833503905637865	0.16122394727715614	0.059698997005328755	0.06694998131762882	0.10039775460842806	0.04147311319617431	0.17905185921753752	0.22748102208327137	0.2019567422970728	0.16035963261220693	0.06912010530508414	0.050945319717474485	0.10405426153785771	0.2535925398847433	0.09334141316191225	0.12359544568585301	0.09635880245641887	0.04092989424915358	0.13257596941909178	0.021801591882339995	0.0861820327639162	0.01597748510997943	0.09969858650443983	0.0031306758664766936	0.006074961735818828	0.006265943273556387	0.0	0.006302444231237964	0.0063362442153831276	0.006244827435222121	0.006286103082641538	0.006109257870972144	0.0040555495976487685	0.00624074483654845	0.001540748003776315	0.006141429757095864	0.006285719722928199	0.020138603499805917	0.006153560318888893	0.006258420579272761	0.006298398927287729	0.006297412085606495	0.006370092708868267	0.006256081300137821	0.001842337251387838	0.0016922213468073526	0.04635881742392131	0.0026620633099937382	0	0.010976002113285147	0.03220365643241982	0.03248876201631856	0.0475514247517036	0.04988443713714602	0.03354105845492626	0.0055490075637031795	0.03125833996040091	0.005638633133700185	0.0061557548034751886	0.006415101161373355	0.006335557985942551	0.005619783519164728	0.0010764408831642274	0.0010423283850977117	0.03154282819188384
unclassified-kra_ERR9709211_	0.09986484269315142	0.03473647754687619	0.15908298169469215	0.015607321055221631	0.14201092983309738	0.036001056007096	0.0256345452509225	0.2771757836266947	0.0374156642033275	0.03501976504097047	0.1763438574439144	0.031064144266791313	0.02537888321431032	0.09721652315203733	0.0195748087308439	0.012537310169054775	0.11217726957890856	0.03173962122996117	0.01756490188210782	0.12447211121054341	0.07925206799456266	0.012175669058402828	0.009141583041156079	0.02212125773143709	0.071432275995072	0.1170318401614816	0.11075434523983102	0.08490683274112343	0.0767259183740662	0.054356853838089525	0.0837007160516583	0.05411925861180118	0.06707420265127392	0.0829422732023565	0.027959518961257986	0.06856731664801802	0.16202305255831578	0.06059322610189677	0.06745805611680919	0.10078107587179402	0.041257258496124785	0.17999269644282756	0.22895960418903233	0.20168406626225233	0.1607810102512355	0.06957398897092625	0.050494762726189815	0.1046811453764867	0.25359185750869545	0.09373789529078189	0.12386803309631692	0.09632495135958447	0.03998319991069964	0.13359000289796602	0.021768894503376452	0.08672380549524282	0.01555860008754207	0.1001083899050606	0.002743816039043484	0.005851122065360148	0.006140934084998005	0.006302444231237964	0.0	0.006239484444965516	0.006453118136241113	0.006329675127865894	0.006198654509828597	0.0036008579670303124	0.006321107436451772	0.0007964535075010251	0.006220615125484379	0.006289612346815814	0.01956907933227542	0.00625053412318771	0.006333549983986533	0.00643155690666861	0.006340957335508926	0.00632935704564002	0.006126536647560656	0.002229852486454369	0.002158028680553144	0.04553288190241385	0.002927988195019593	0	0.011138027813207056	0.031608567459179004	0.03188347055540294	0.04682440067690516	0.04914431338709528	0.03277766809699592	0.00553964985091091	0.030682968949572707	0.005580509868865197	0.006209967490477347	0.006349382292872906	0.006248455280763629	0.005472451903404999	0.001442665798945121	0.0013924119153929694	0.030957705702067233
